(-1.545525098864964e-05, -9.027011360864527e-48)
(-3.588029929894082e-05, -4.865236751422354e-47)
(-2.2933539753082855e-05, -1.9876231645561846e-47)
(-1.1256772551692393e-05, -4.788722231165219e-48)
(-2.0128662848204074e-05, -1.531164021144085e-47)
(-9.965199124411177e-06, -3.752872646210939e-48)
(-1.8661666228520492e-05, -1.3161115479118636e-47)
(-8.789948580253251e-05, -2.9198768413871346e-46)
(-1.7435537410213205e-05, -1.1488479155053796e-47)
(-4.602006993012972e-05, -8.00361911983588e-47)
