(-0.4325801308138377, 8.455828734245172e-44)
(0.4766429331755641, 9.129819752683306e-44)
(-0.3565311218027582, 5.513941775790496e-44)
(0.14922546351401766, 2.0544973430178815e-41)
(-0.3676356058006477, 5.06462815139511e-44)
(-0.026656303447093285, 1.316561976106112e-42)
(0.007642450689261223, 6.528350613742172e-44)
(0.05358988814673871, 5.645632909678197e-44)
(0.18127458284771697, 1.831825436001713e-43)
(0.1898365668375914, 5.58204170186035e-44)
(0.4328114254705123, 1.4924205161062044e-43)
(-0.014406698872114664, 5.995850425804161e-44)
(0.39717977121413656, 1.9257632775134665e-43)
(0.18185161679681291, 7.625809943109008e-44)
(0.03937123715596714, 2.3502127351445823e-43)
(0.3847489821566501, 1.2824520464903946e-43)
(0.24176329797198273, 7.506934433332668e-43)
(0.4123573575585068, 5.172377525703904e-44)
(0.022401667093964097, 5.024109881485552e-44)
(-0.12234430072776627, 2.577462556331201e-43)
(-0.38705814481178374, 8.676890196627646e-44)
(-0.12116469040744839, 6.302685437975746e-44)
(0.44167077726205134, 8.767611501401951e-44)
(0.3794009366545065, 1.032038589242435e-43)
(-0.049603745133494526, 5.825658844034539e-44)
(0.09483427151240548, 1.7811510553371889e-43)
(0.4351693415951946, 5.208056909897741e-44)
(0.16755417436666362, 7.579092909874588e-44)
(-0.33822562591297833, 1.7017398303638893e-43)
(0.05108307906876352, 7.405676833458436e-44)
(-0.33267286171573596, 6.578744029692779e-44)
(0.29380969413148367, 1.1086716076961798e-43)
(-0.39068354864660004, 6.605808276841888e-44)
(0.10531747942393992, 2.3910582465741482e-43)
(-0.1739128590575571, 2.205520462367534e-43)
(0.3963203425394904, 6.526729621799817e-44)
(0.05356465583880353, 1.9287288750872404e-43)
(0.4903777385558332, 3.896130775293693e-43)
(-0.1635093176716868, 5.135161701864779e-44)
(0.027270783864991332, 9.112724220253798e-44)
(-0.24750836252872876, 6.775425149052691e-44)
(0.01830243503680233, 5.435605432902645e-44)
(0.439604811330468, 8.29011648382768e-44)
(0.38458527468755743, 3.1628256972072042e-43)
(0.3253450477998622, 6.51722986070167e-44)
(0.27711166401441617, 7.790787907319043e-44)
(0.15378359977796924, 4.257222992932653e-43)
(0.18692567384815492, 6.207337394739936e-44)
(0.05395523198447985, 1.8720350213980665e-43)
(-0.3963227384419091, 1.3052173204898594e-42)
(0.33251561073516955, 7.385718733787662e-44)
(-0.046717226957722645, 9.481512475922111e-44)
(-0.20146504809943552, 7.356311475890155e-44)
(-0.03987268949509775, 7.506057581014745e-44)
(-0.08306950818142553, 7.428408550295778e-44)
(0.19776235818346474, 1.5574011468621894e-43)
(-0.05028334021199047, 8.082175446188688e-44)
(-0.10410106407063881, 4.102307541215235e-43)
(-0.3650195404239706, 7.186667223714811e-44)
(-0.046534454966398645, 2.4374776283835137e-43)
(-0.49654466715341644, 1.0892600350016822e-43)
(0.2140408591550047, 1.5697112746588913e-43)
(-0.45001797194725124, 9.888248426635227e-44)
(0.11507453246320927, 8.56475210163368e-43)
(0.2890939728335509, 1.2428771968490982e-43)
(-0.015730088219444698, 6.32285695041388e-43)
(0.39097843844887636, 5.678438399189868e-44)
(0.49823332200968307, 5.914889614511345e-44)
(-0.45725956009869784, 6.484453350880663e-44)
(-0.47591443489687074, 3.0202447719019404e-43)
(-0.2920545247584338, 1.0981902194765595e-43)
(0.0934292538655265, 1.2774201172450744e-43)
(0.18191002463291697, 6.97632827097075e-44)
(0.14145102875511142, 6.485828879117233e-43)
(0.2007128510359159, 6.880983380690351e-44)
(0.07946295489136743, 9.941150980502523e-43)
(0.411705994137362, 1.1556226081146055e-43)
(-0.38427108267846705, 1.2615165088613554e-43)
(0.3303614802993965, 6.711848715069187e-44)
(0.027674478274354906, 7.403403717501262e-44)
(-0.006688279126945129, 5.195594147399068e-44)
(-0.2194536582485563, 8.03588467064031e-44)
(-0.44125370224073496, 5.024074827309546e-44)
(-0.28323903989465027, 7.547364507265953e-44)
(0.4146860165560259, 6.888461617676824e-44)
(-0.005425825374288428, 5.780812031354453e-44)
(-0.34304665606583123, 9.21441779921996e-44)
(0.4147977248558818, 5.806532610008416e-43)
(0.27810220000875097, 2.710462131162103e-43)
(0.16119649413082882, 7.54517722824766e-44)
(-0.4808731581727186, 5.022829786699261e-44)
(0.07178615272112841, 7.831614380174603e-44)
(-0.047828225510912245, 7.008075302487456e-44)
(0.3003335343774366, 2.047692099412411e-42)
(0.3416011733978119, 1.0780409273826611e-43)
(-0.25048257080049496, 7.606926485940933e-44)
(-0.1862618251678081, 5.253552430196925e-44)
(-0.46431366889960896, 4.398839058578687e-43)
(-0.34762247237976407, 5.110949180246689e-44)
(-0.4296062694609555, 1.5017042921413633e-43)
(-0.45318303619833306, 5.618508669442633e-44)
(-0.08131870543791939, 7.818000062254753e-44)
(-0.0690796774022429, 6.410926205367079e-44)
(-0.11194658217450779, 5.383699217134934e-44)
(-0.011786261592726058, 6.831364448877358e-44)
(-0.027956645899142138, 1.853342815316323e-42)
(-0.27065290071097925, 8.541529393054738e-44)
(-0.1992914961930685, 6.065498186506315e-44)
(-0.25517037230394723, 3.853786763796043e-43)
(-0.1366553332665787, 1.6835492210323896e-43)
(-0.1391145619684847, 1.9346795333955487e-43)
(0.41433100777560733, 7.025029508022083e-44)
